,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
1599,2024-02-05 15:00:00,24.6,,26.0,,,,1,33,49,147
1600,2024-02-05 16:00:00,22.5,,9.0,,,,1,32,53,134
1601,2024-02-05 17:00:00,25.3,,33.0,,,,1,31,58,149
1602,2024-02-05 18:00:00,15.0,,25.0,,,,1,29,63,123
1603,2024-02-05 19:00:00,19.5,,0.0,,,,1,28,71,113
1604,2024-02-05 20:00:00,17.4,,,,,,1,28,74,109
1605,2024-02-05 21:00:00,16.3,,6.0,,,,1,28,76,112
1606,2024-02-05 22:00:00,16.0,,1.0,,,,0,27,78,111
1607,2024-02-05 23:00:00,17.4,,1.0,,,,1,27,78,114
1608,2024-02-06 00:00:00,,,8.0,,,,1,27,76,119
1609,2024-02-06 01:00:00,,,0.0,,,,0,27,77,103
1610,2024-02-06 02:00:00,19.8,,0.0,,,,0,26,83,101
1611,2024-02-06 03:00:00,23.1,,0.0,,,,0,26,85,103
1612,2024-02-06 04:00:00,20.7,,2.0,,,,0,25,87,104
1613,2024-02-06 05:00:00,24.0,,0.0,,,,0,25,89,106
1614,2024-02-06 06:00:00,23.4,,1.0,,,,0,25,89,106
1615,2024-02-06 07:00:00,26.3,,0.0,,,,0,25,89,107
1616,2024-02-06 08:00:00,31.0,,1.0,,,,1,26,85,111
1617,2024-02-06 09:00:00,32.9,,10.0,,,,2,28,77,120
1618,2024-02-06 10:00:00,26.2,,10.0,,,,2,30,68,126
1619,2024-02-06 11:00:00,20.3,,4.0,,,,2,31,63,126
1620,2024-02-06 12:00:00,19.5,,5.0,,,,2,32,55,131
1621,2024-02-06 13:00:00,13.5,,18.0,,,,1,33,50,159
1622,2024-02-06 14:00:00,12.9,,5.0,,,,1,33,50,173
1623,2024-02-06 15:00:00,11.1,,12.0,,,,1,33,50,148
1624,2024-02-06 16:00:00,,,5.0,,,,1,32,53,166
1625,2024-02-06 17:00:00,,,4.0,,,,2,31,57,128
1626,2024-02-06 18:00:00,12.5,,3.0,,,,1,30,63,125
1627,2024-02-06 19:00:00,13.9,,0.0,,,,1,29,71,115
1628,2024-02-06 20:00:00,20.0,,0.0,,,,1,28,75,113
1629,2024-02-06 21:00:00,19.3,,,,,,1,28,77,111
1630,2024-02-06 22:00:00,17.7,,8.0,,,,1,28,79,112
1631,2024-02-06 23:00:00,18.8,,1.0,,,,0,28,80,107
1632,2024-02-07 00:00:00,17.1,,2.0,,,,0,28,80,105
1633,2024-02-07 01:00:00,13.3,,5.0,,,,1,27,83,105
1634,2024-02-07 02:00:00,18.8,,2.0,,,,0,26,86,103
1635,2024-02-07 03:00:00,22.5,,6.0,,,,0,26,85,94
1636,2024-02-07 04:00:00,18.2,,2.0,,,,1,26,86,95
1637,2024-02-07 05:00:00,27.0,,1.0,,,,0,26,88,101
1638,2024-02-07 06:00:00,31.5,,0.0,,,,0,25,89,99
1639,2024-02-07 07:00:00,24.8,,0.0,,,,0,26,85,100
1640,2024-02-07 08:00:00,28.4,,0.0,,,,1,28,74,119
1641,2024-02-07 09:00:00,22.3,,11.0,,,,1,30,65,122
1642,2024-02-07 10:00:00,22.5,,0.0,,,,1,31,57,120
1643,2024-02-07 11:00:00,20.3,,8.0,,,,2,33,49,136
1644,2024-02-07 12:00:00,16.9,,11.0,,,,1,33,45,165
1645,2024-02-07 13:00:00,16.7,,25.0,,,,1,33,45,160
1646,2024-02-07 14:00:00,14.9,,25.0,,,,1,33,44,137
1647,2024-02-07 15:00:00,20.5,,21.0,,,,1,33,46,153
1648,2024-02-07 16:00:00,15.6,,0.0,,,,1,32,48,175
1649,2024-02-07 17:00:00,18.5,,4.0,,,,2,30,58,134
1650,2024-02-07 18:00:00,20.0,,7.0,,,,2,29,67,126
1651,2024-02-07 19:00:00,23.1,,0.0,,,,1,29,71,115
1652,2024-02-07 20:00:00,20.3,,1.0,,,,1,28,71,109
1653,2024-02-07 21:00:00,21.1,,0.0,,,,1,28,72,111
1654,2024-02-07 22:00:00,20.9,,,,,,1,27,75,111
1655,2024-02-07 23:00:00,20.4,,12.0,,,,0,27,77,110
1656,2024-02-08 00:00:00,20.8,,1.0,,,,0,27,79,105
1657,2024-02-08 01:00:00,17.0,,8.0,,,,0,27,81,100
1658,2024-02-08 02:00:00,16.2,,4.0,,,,1,26,82,95
1659,2024-02-08 03:00:00,25.8,,4.0,,,,0,26,85,96
1660,2024-02-08 04:00:00,27.2,,2.0,,,,0,26,85,94
1661,2024-02-08 05:00:00,31.1,,0.0,,,,0,25,86,100
1662,2024-02-08 06:00:00,29.7,,1.0,,,,0,25,87,100
1663,2024-02-08 07:00:00,27.8,,0.0,,,,1,26,87,107
1664,2024-02-08 08:00:00,37.5,,0.0,,,,1,28,75,102
1665,2024-02-08 09:00:00,34.1,,1.0,,,,1,30,63,102
1666,2024-02-08 10:00:00,22.6,,1.0,,,,1,32,55,118
1667,2024-02-08 11:00:00,18.8,,10.0,,,,2,33,52,123
1668,2024-02-08 12:00:00,15.3,,19.0,,,,1,34,44,141
1669,2024-02-08 13:00:00,13.9,,20.0,,,,1,34,46,163
1670,2024-02-08 14:00:00,11.4,,20.0,,,,1,33,46,152
1671,2024-02-08 15:00:00,14.8,,4.0,,,,2,33,46,149
1672,2024-02-08 16:00:00,15.2,,13.0,,,,2,32,52,137
1673,2024-02-08 17:00:00,14.1,,3.0,,,,2,31,59,141
1674,2024-02-08 18:00:00,18.2,,7.0,,,,1,29,67,137
1675,2024-02-08 19:00:00,15.7,,0.0,,,,1,29,72,119
1676,2024-02-08 20:00:00,16.4,,1.0,,,,1,28,74,114
1677,2024-02-08 21:00:00,18.1,,0.0,,,,1,28,76,112
1678,2024-02-08 22:00:00,18.9,,3.0,,,,1,28,77,109
1679,2024-02-08 23:00:00,24.4,,,,,,1,28,77,107
1680,2024-02-09 00:00:00,20.9,,10.0,,,,0,27,76,103
1681,2024-02-09 01:00:00,13.3,,2.0,,,,0,27,81,101
1682,2024-02-09 02:00:00,18.8,,3.0,,,,0,27,83,104
1683,2024-02-09 03:00:00,18.1,,6.0,,,,0,27,83,101
1684,2024-02-09 04:00:00,24.1,,1.0,,,,0,26,84,103
1685,2024-02-09 05:00:00,28.6,,2.0,,,,0,26,87,105
1686,2024-02-09 06:00:00,31.8,,0.0,,,,0,26,87,100
1687,2024-02-09 07:00:00,27.5,,0.0,,,,0,26,83,103
1688,2024-02-09 08:00:00,31.5,,1.0,,,,1,29,72,115
1689,2024-02-09 09:00:00,20.7,,5.0,,,,1,30,67,123
1690,2024-02-09 10:00:00,24.7,,6.0,,,,1,31,63,133
1691,2024-02-09 11:00:00,28.8,,0.0,,,,1,32,56,136
1692,2024-02-09 12:00:00,27.4,,3.0,,,,1,33,51,137
1693,2024-02-09 13:00:00,28.6,,26.0,,,,1,33,50,170
1694,2024-02-09 14:00:00,28.5,,17.0,,,,1,33,50,200
1695,2024-02-09 15:00:00,28.4,,11.0,,,,1,33,49,166
1696,2024-02-09 16:00:00,,,21.0,,,,1,32,53,154
1697,2024-02-09 17:00:00,23.8,,4.0,,,,1,30,56,175
1698,2024-02-09 18:00:00,18.1,,21.0,,,,1,29,64,131
1699,2024-02-09 19:00:00,16.4,,19.0,,,,1,28,66,203
1700,2024-02-09 20:00:00,19.2,,1.0,,,,1,28,67,172
1701,2024-02-09 21:00:00,16.9,,1.0,,,,1,28,67,140
1702,2024-02-09 22:00:00,18.3,,7.0,,,,1,28,69,119
1703,2024-02-09 23:00:00,19.4,,0.0,,,,1,28,70,112
1704,2024-02-10 00:00:00,16.2,,,,,,1,27,70,105
1705,2024-02-10 01:00:00,16.2,,2.0,,,,1,27,71,101
1706,2024-02-10 02:00:00,15.1,,11.0,,,,0,26,73,95
1707,2024-02-10 03:00:00,18.2,,1.0,,,,0,26,76,98
1708,2024-02-10 04:00:00,18.5,,3.0,,,,0,26,79,97
1709,2024-02-10 05:00:00,22.3,,16.0,,,,1,26,76,105
1710,2024-02-10 06:00:00,21.4,,5.0,,,,0,25,84,103
1711,2024-02-10 07:00:00,22.2,,6.0,,,,1,26,80,107
1712,2024-02-10 08:00:00,25.1,,1.0,,,,1,28,70,105
1713,2024-02-10 09:00:00,21.4,,0.0,,,,1,29,65,125
1714,2024-02-10 10:00:00,24.8,,11.0,,,,1,31,58,159
1715,2024-02-10 11:00:00,17.7,,3.0,,,,1,32,55,184
1716,2024-02-10 12:00:00,15.6,,0.0,,,,1,32,52,231
1717,2024-02-10 13:00:00,17.3,,1.0,,,,1,33,51,216
1718,2024-02-10 14:00:00,14.9,,5.0,,,,1,33,50,220
1719,2024-02-10 15:00:00,15.9,,16.0,,,,1,33,51,195
1720,2024-02-10 16:00:00,17.6,,9.0,,,,1,32,54,203
1721,2024-02-10 17:00:00,20.9,,14.0,,,,1,31,57,168
1722,2024-02-10 18:00:00,17.0,,25.0,,,,1,29,64,200
1723,2024-02-10 19:00:00,18.1,,24.0,,,,1,29,65,159
1724,2024-02-10 20:00:00,26.2,,0.0,,,,1,29,65,132
1725,2024-02-10 21:00:00,25.1,,11.0,,,,1,28,65,136
1726,2024-02-10 22:00:00,24.6,,2.0,,,,1,28,67,106
1727,2024-02-10 23:00:00,25.0,,1.0,,,,1,28,69,96
1728,2024-02-11 00:00:00,22.7,,0.0,,,,1,28,71,110
1729,2024-02-11 01:00:00,24.4,,,,,,1,27,71,107
1730,2024-02-11 02:00:00,22.5,,0.0,,,,1,28,68,121
1731,2024-02-11 03:00:00,21.0,,2.0,,,,1,27,67,110
1732,2024-02-11 04:00:00,18.9,,24.0,,,,1,27,72,92
1733,2024-02-11 05:00:00,16.2,,35.0,,,,1,27,71,81
1734,2024-02-11 06:00:00,15.4,,36.0,,,,1,27,71,85
1735,2024-02-11 07:00:00,19.0,,23.0,,,,1,27,67,86
1736,2024-02-11 08:00:00,22.2,,10.0,,,,1,28,64,121
1737,2024-02-11 09:00:00,21.7,,4.0,,,,1,29,60,139
1738,2024-02-11 10:00:00,25.1,,4.0,,,,0,30,56,222
1739,2024-02-11 11:00:00,18.2,,2.0,,,,1,31,53,228
1740,2024-02-11 12:00:00,18.2,,1.0,,,,2,32,48,239
1741,2024-02-11 13:00:00,16.8,,11.0,,,,2,32,47,245
1742,2024-02-11 14:00:00,17.7,,21.0,,,,2,32,46,238
1743,2024-02-11 15:00:00,19.5,,10.0,,,,1,32,50,219
1744,2024-02-11 16:00:00,21.5,,34.0,,,,1,31,52,235
1745,2024-02-11 17:00:00,19.3,,34.0,,,,1,30,57,218
1746,2024-02-11 18:00:00,17.2,,34.0,,,,1,29,62,171
1747,2024-02-11 19:00:00,18.8,,25.0,,,,1,28,63,160
1748,2024-02-11 20:00:00,,,,,,,1,28,63,141
1749,2024-02-11 21:00:00,,,3.0,,,,1,28,63,146
1750,2024-02-11 22:00:00,20.2,,2.0,,,,1,28,64,128
1751,2024-02-11 23:00:00,24.0,,1.0,,,,1,28,67,110
1752,2024-02-12 00:00:00,20.7,,23.0,,,,1,27,68,112
1753,2024-02-12 01:00:00,22.2,,4.0,,,,1,27,70,92
1754,2024-02-12 02:00:00,22.6,,,,,,1,27,70,88
1755,2024-02-12 03:00:00,21.5,,41.0,,,,1,27,70,109
1756,2024-02-12 04:00:00,18.7,,41.0,,,,1,27,71,93
1757,2024-02-12 05:00:00,20.6,,41.0,,,,1,26,72,106
1758,2024-02-12 06:00:00,21.4,,28.0,,,,1,26,72,103
1759,2024-02-12 07:00:00,25.9,,4.0,,,,1,27,70,75
1760,2024-02-12 08:00:00,27.8,,2.0,,,,1,28,69,101
1761,2024-02-12 09:00:00,24.5,,9.0,,,,1,29,65,136
1762,2024-02-12 10:00:00,19.3,,2.0,,,,1,30,56,230
1763,2024-02-12 11:00:00,21.9,,1.0,,,,1,31,52,225
1764,2024-02-12 12:00:00,22.8,,16.0,,,,1,32,49,225
1765,2024-02-12 13:00:00,20.8,,1.0,,,,1,32,47,226
1766,2024-02-12 14:00:00,19.3,,1.0,,,,2,32,48,241
1767,2024-02-12 15:00:00,19.7,,8.0,,,,2,31,49,241
1768,2024-02-12 16:00:00,17.1,,15.0,,,,1,31,52,205
1769,2024-02-12 17:00:00,22.2,,0.0,,,,1,30,57,230
1770,2024-02-12 18:00:00,20.7,,30.0,,,,1,28,63,198
1771,2024-02-12 19:00:00,22.2,,4.0,,,,1,28,65,205
1772,2024-02-12 20:00:00,20.5,,14.0,,,,1,28,67,193
1773,2024-02-12 21:00:00,20.2,,3.0,,,,1,28,69,207
1774,2024-02-12 22:00:00,21.1,,4.0,,,,1,27,70,170
1775,2024-02-12 23:00:00,22.5,,6.0,,,,2,27,71,211
1776,2024-02-13 00:00:00,25.1,,16.0,,,,1,27,72,215
1777,2024-02-13 01:00:00,22.3,,1.0,,,,1,27,70,214
1778,2024-02-13 02:00:00,16.2,,16.0,,,,1,27,67,201
1779,2024-02-13 03:00:00,19.2,,,,,,1,27,68,123
1780,2024-02-13 04:00:00,16.5,,40.0,,,,1,27,73,104
1781,2024-02-13 05:00:00,17.3,,41.0,,,,1,27,73,115
1782,2024-02-13 06:00:00,20.0,,39.0,,,,1,26,75,115
1783,2024-02-13 07:00:00,25.8,,13.0,,,,1,27,75,124
1784,2024-02-13 08:00:00,22.2,,4.0,,,,1,28,70,105
1785,2024-02-13 09:00:00,22.3,,5.0,,,,1,29,66,140
1786,2024-02-13 10:00:00,18.0,,2.0,,,,1,30,60,148
1787,2024-02-13 11:00:00,21.1,,0.0,,,,1,31,53,176
1788,2024-02-13 12:00:00,21.2,,23.0,,,,1,32,51,209
1789,2024-02-13 13:00:00,20.2,,10.0,,,,1,32,52,204
1790,2024-02-13 14:00:00,19.0,,8.0,,,,1,32,52,196
1791,2024-02-13 15:00:00,15.3,,23.0,,,,1,31,56,172
1792,2024-02-13 16:00:00,18.0,,33.0,,,,1,30,58,210
1793,2024-02-13 17:00:00,19.5,,31.0,,,,1,29,60,175
1794,2024-02-13 18:00:00,20.6,,12.0,,,,1,29,65,158
1795,2024-02-13 19:00:00,25.6,,15.0,,,,1,28,69,141
1796,2024-02-13 20:00:00,19.2,,14.0,,,,1,28,70,131
1797,2024-02-13 21:00:00,18.3,,2.0,,,,1,28,68,133
1798,2024-02-13 22:00:00,17.2,,3.0,,,,1,28,70,134
1799,2024-02-13 23:00:00,15.8,,4.0,,,,1,28,71,125
1800,2024-02-14 00:00:00,18.7,,24.0,,,,1,28,71,125
1801,2024-02-14 01:00:00,21.5,,,,,,1,27,77,113
1802,2024-02-14 02:00:00,15.2,,139.0,,,,1,26,84,116
1803,2024-02-14 03:00:00,13.8,,107.0,,,,1,27,80,141
1804,2024-02-14 04:00:00,13.3,,,,,,1,26,83,123
1805,2024-02-14 05:00:00,12.3,,26.0,,,,1,26,79,179
1806,2024-02-14 06:00:00,15.2,,18.0,,,,1,26,82,132
1807,2024-02-14 07:00:00,20.8,,5.0,,,,1,26,85,137
1808,2024-02-14 08:00:00,16.3,,0.0,,,,1,27,85,131
1809,2024-02-14 09:00:00,19.2,,0.0,,,,1,28,77,137
1810,2024-02-14 10:00:00,18.3,,3.0,,,,1,30,66,219
1811,2024-02-14 11:00:00,19.1,,3.0,,,,1,30,68,207
1812,2024-02-14 12:00:00,17.8,,2.0,,,,1,32,59,228
1813,2024-02-14 13:00:00,18.2,,7.0,,,,1,32,59,212
1814,2024-02-14 14:00:00,17.8,,23.0,,,,1,32,59,189
1815,2024-02-14 15:00:00,23.9,,23.0,,,,1,31,61,173
1816,2024-02-14 16:00:00,15.6,,24.0,,,,1,30,63,216
1817,2024-02-14 17:00:00,17.6,,10.0,,,,1,30,66,194
1818,2024-02-14 18:00:00,19.6,,4.0,,,,1,29,71,204
1819,2024-02-14 19:00:00,26.3,,0.0,,,,1,28,73,191
1820,2024-02-14 20:00:00,23.1,,4.0,,,,1,28,74,187
1821,2024-02-14 21:00:00,21.3,,6.0,,,,1,28,75,158
1822,2024-02-14 22:00:00,20.9,,6.0,,,,1,28,74,134
1823,2024-02-14 23:00:00,15.4,,3.0,,,,1,28,74,104
1824,2024-02-15 00:00:00,15.9,,3.0,,,,1,27,77,121
1825,2024-02-15 01:00:00,19.9,,22.0,,,,1,27,78,135
1826,2024-02-15 02:00:00,18.3,,23.0,,,,1,27,78,157
1827,2024-02-15 03:00:00,10.6,,23.0,,,,1,27,79,145
1828,2024-02-15 04:00:00,13.3,,23.0,,,,1,27,80,143
1829,2024-02-15 05:00:00,12.1,,,,,,1,27,80,143
1830,2024-02-15 06:00:00,18.9,,22.0,,,,1,27,81,122
1831,2024-02-15 07:00:00,23.3,,3.0,,,,1,27,79,124
1832,2024-02-15 08:00:00,23.3,,4.0,,,,1,29,70,148
1833,2024-02-15 09:00:00,13.2,,2.0,,,,0,31,61,165
1834,2024-02-15 10:00:00,22.4,,2.0,,,,1,31,57,224
1835,2024-02-15 11:00:00,18.8,,4.0,,,,1,32,55,229
1836,2024-02-15 12:00:00,18.2,,20.0,,,,1,32,51,253
1837,2024-02-15 13:00:00,17.8,,3.0,,,,1,33,50,233
1838,2024-02-15 14:00:00,18.6,,8.0,,,,1,33,51,217
1839,2024-02-15 15:00:00,13.4,,2.0,,,,1,32,53,198
1840,2024-02-15 16:00:00,15.8,,5.0,,,,1,32,56,189
1841,2024-02-15 17:00:00,17.6,,3.0,,,,1,30,61,198
1842,2024-02-15 18:00:00,16.1,,2.0,,,,1,29,66,207
1843,2024-02-15 19:00:00,16.9,,9.0,,,,1,28,70,208
1844,2024-02-15 20:00:00,19.3,,2.0,,,,1,28,71,202
1845,2024-02-15 21:00:00,13.2,,2.0,,,,1,28,73,177
1846,2024-02-15 22:00:00,23.3,,0.0,,,,1,28,73,120
1847,2024-02-15 23:00:00,17.9,,3.0,,,,1,28,74,120
1848,2024-02-16 00:00:00,22.7,,8.0,,,,1,28,73,113
1849,2024-02-16 01:00:00,16.9,,6.0,,,,1,28,74,109
1850,2024-02-16 02:00:00,17.7,,0.0,,,,1,27,75,115
1851,2024-02-16 03:00:00,12.2,,22.0,,,,1,27,76,99
1852,2024-02-16 04:00:00,13.9,,22.0,,,,1,27,78,105
1853,2024-02-16 05:00:00,12.8,,16.0,,,,1,27,78,115
1854,2024-02-16 06:00:00,19.9,,,,,,1,27,79,99
1855,2024-02-16 07:00:00,19.9,,0.0,,,,1,27,76,106
1856,2024-02-16 08:00:00,20.4,,17.0,,,,1,29,70,108
1857,2024-02-16 09:00:00,16.0,,1.0,,,,1,30,61,121
1858,2024-02-16 10:00:00,19.2,,9.0,,,,1,31,54,152
1859,2024-02-16 11:00:00,15.8,,6.0,,,,1,32,52,188
1860,2024-02-16 12:00:00,16.2,,4.0,,,,1,32,50,222
1861,2024-02-16 13:00:00,14.4,,0.0,,,,1,33,47,204
1862,2024-02-16 14:00:00,18.2,,2.0,,,,1,33,47,147
1863,2024-02-16 15:00:00,9.2,,23.0,,,,1,33,46,152
1864,2024-02-16 16:00:00,17.1,,2.0,,,,1,32,52,192
1865,2024-02-16 17:00:00,15.2,,4.0,,,,1,30,60,148
1866,2024-02-16 18:00:00,20.3,,7.0,,,,1,29,67,138
1867,2024-02-16 19:00:00,19.1,,2.0,,,,1,28,71,129
1868,2024-02-16 20:00:00,19.6,,0.0,,,,1,28,71,124
1869,2024-02-16 21:00:00,14.4,,2.0,,,,1,28,72,111
1870,2024-02-16 22:00:00,15.4,,2.0,,,,1,28,73,113
1871,2024-02-16 23:00:00,16.2,,11.0,,,,1,28,74,110
1872,2024-02-17 00:00:00,17.8,,18.0,,,,1,27,75,111
1873,2024-02-17 01:00:00,14.5,,1.0,,,,1,27,75,102
1874,2024-02-17 02:00:00,14.7,,17.0,,,,1,27,77,95
1875,2024-02-17 03:00:00,16.2,,21.0,,,,1,27,77,110
1876,2024-02-17 04:00:00,17.1,,21.0,,,,1,26,78,117
1877,2024-02-17 05:00:00,16.2,,20.0,,,,1,26,77,117
1878,2024-02-17 06:00:00,21.0,,2.0,,,,1,26,78,113
1879,2024-02-17 07:00:00,26.1,,,,,,1,27,77,130
1880,2024-02-17 08:00:00,19.2,,17.0,,,,1,28,71,115
1881,2024-02-17 09:00:00,17.1,,1.0,,,,1,29,64,120
1882,2024-02-17 10:00:00,22.4,,0.0,,,,1,30,57,147
1883,2024-02-17 11:00:00,21.3,,1.0,,,,1,32,50,151
1884,2024-02-17 12:00:00,23.2,,20.0,,,,1,32,46,160
1885,2024-02-17 13:00:00,20.8,,0.0,,,,1,33,40,161
1886,2024-02-17 14:00:00,15.6,,25.0,,,,1,33,42,159
1887,2024-02-17 15:00:00,18.5,,25.0,,,,2,32,47,157
1888,2024-02-17 16:00:00,21.0,,25.0,,,,1,32,50,152
1889,2024-02-17 17:00:00,17.2,,23.0,,,,1,30,55,155
1890,2024-02-17 18:00:00,15.3,,21.0,,,,1,29,64,180
1891,2024-02-17 19:00:00,18.5,,21.0,,,,1,28,68,165
1892,2024-02-17 20:00:00,19.2,,22.0,,,,1,28,70,137
1893,2024-02-17 21:00:00,15.7,,22.0,,,,1,28,69,123
1894,2024-02-17 22:00:00,22.6,,18.0,,,,1,28,69,112
1895,2024-02-17 23:00:00,17.1,,15.0,,,,1,28,70,106
1896,2024-02-18 00:00:00,17.1,,13.0,,,,1,27,71,103
1897,2024-02-18 01:00:00,14.6,,20.0,,,,1,27,72,110
1898,2024-02-18 02:00:00,16.3,,20.0,,,,1,27,75,107
1899,2024-02-18 03:00:00,16.7,,21.0,,,,1,27,76,109
1900,2024-02-18 04:00:00,14.6,,20.0,,,,1,27,75,112
1901,2024-02-18 05:00:00,17.0,,19.0,,,,0,26,77,107
1902,2024-02-18 06:00:00,23.8,,19.0,,,,1,26,76,112
1903,2024-02-18 07:00:00,23.6,,19.0,,,,1,27,75,114
1904,2024-02-18 08:00:00,22.2,,,,,,1,29,68,120
1905,2024-02-18 09:00:00,,,24.0,,,,1,30,61,121
1906,2024-02-18 10:00:00,,,23.0,,,,1,31,57,126
1907,2024-02-18 11:00:00,17.9,,23.0,,,,1,32,53,159
1908,2024-02-18 12:00:00,18.6,,23.0,,,,1,32,54,202
1909,2024-02-18 13:00:00,17.3,,23.0,,,,1,32,55,218
1910,2024-02-18 14:00:00,17.2,,22.0,,,,1,32,58,199
1911,2024-02-18 15:00:00,14.8,,19.0,,,,1,31,60,180
1912,2024-02-18 16:00:00,16.0,,19.0,,,,1,30,65,160
1913,2024-02-18 17:00:00,18.0,,18.0,,,,1,29,68,131
1914,2024-02-18 18:00:00,21.0,,18.0,,,,1,29,69,120
1915,2024-02-18 19:00:00,22.7,,17.0,,,,1,27,81,116
1916,2024-02-18 20:00:00,21.5,,12.0,,,,1,27,86,111
1917,2024-02-18 21:00:00,27.0,,16.0,,,,0,27,82,106
1918,2024-02-18 22:00:00,24.7,,28.0,,,,1,28,78,105
1919,2024-02-18 23:00:00,14.2,,23.0,,,,1,28,77,107
1920,2024-02-19 00:00:00,14.4,,18.0,,,,1,28,76,108
1921,2024-02-19 01:00:00,17.5,,17.0,,,,1,28,76,106
1922,2024-02-19 02:00:00,14.0,,18.0,,,,0,28,76,104
1923,2024-02-19 03:00:00,13.6,,18.0,,,,1,28,74,96
1924,2024-02-19 04:00:00,14.4,,17.0,,,,1,27,78,94
1925,2024-02-19 05:00:00,13.2,,18.0,,,,1,27,78,102
1926,2024-02-19 06:00:00,13.5,,15.0,,,,0,27,78,102
1927,2024-02-19 07:00:00,19.7,,14.0,,,,1,28,76,96
1928,2024-02-19 08:00:00,19.0,,18.0,,,,1,29,71,112
1929,2024-02-19 09:00:00,10.2,,,,,,1,31,61,115
1930,2024-02-19 10:00:00,13.5,,22.0,,,,1,31,57,136
1931,2024-02-19 11:00:00,14.4,,22.0,,,,1,32,55,147
1932,2024-02-19 12:00:00,14.7,,24.0,,,,2,32,55,139
1933,2024-02-19 13:00:00,10.6,,23.0,,,,1,33,52,155
1934,2024-02-19 14:00:00,11.9,,20.0,,,,1,33,57,169
1935,2024-02-19 15:00:00,9.8,,19.0,,,,1,31,60,157
1936,2024-02-19 16:00:00,8.5,,18.0,,,,1,31,60,177
1937,2024-02-19 17:00:00,12.7,,15.0,,,,1,30,65,144
1938,2024-02-19 18:00:00,14.1,,18.0,,,,1,29,69,126
1939,2024-02-19 19:00:00,20.0,,17.0,,,,1,29,74,119
1940,2024-02-19 20:00:00,18.8,,17.0,,,,1,28,77,110
1941,2024-02-19 21:00:00,19.8,,26.0,,,,1,28,78,112
1942,2024-02-19 22:00:00,23.5,,26.0,,,,1,28,78,115
1943,2024-02-19 23:00:00,13.0,,15.0,,,,1,28,78,117
1944,2024-02-20 00:00:00,11.3,,15.0,,,,1,28,78,111
1945,2024-02-20 01:00:00,15.2,,9.0,,,,0,27,83,111
1946,2024-02-20 02:00:00,19.2,,7.0,,,,0,27,85,107
1947,2024-02-20 03:00:00,11.8,,8.0,,,,0,27,87,107
1948,2024-02-20 04:00:00,14.3,,7.0,,,,0,27,87,107
1949,2024-02-20 05:00:00,18.9,,4.0,,,,0,26,88,106
1950,2024-02-20 06:00:00,26.2,,3.0,,,,0,26,89,106
1951,2024-02-20 07:00:00,28.9,,6.0,,,,0,27,85,105
1952,2024-02-20 08:00:00,31.4,,18.0,,,,1,29,69,112
1953,2024-02-20 09:00:00,19.0,,25.0,,,,1,31,62,93
1954,2024-02-20 10:00:00,15.7,,,,,,1,32,56,104
1955,2024-02-20 11:00:00,17.8,,19.0,,,,1,34,48,127
1956,2024-02-20 12:00:00,14.5,,19.0,,,,1,34,47,167
1957,2024-02-20 13:00:00,13.5,,19.0,,,,1,34,48,170
1958,2024-02-20 14:00:00,9.8,,19.0,,,,1,34,46,151
1959,2024-02-20 15:00:00,10.7,,20.0,,,,1,33,52,194
1960,2024-02-20 16:00:00,14.7,,18.0,,,,1,32,59,175
1961,2024-02-20 17:00:00,13.1,,16.0,,,,1,30,65,140
1962,2024-02-20 18:00:00,19.0,,17.0,,,,1,29,70,129
1963,2024-02-20 19:00:00,18.3,,16.0,,,,1,29,72,115
1964,2024-02-20 20:00:00,13.1,,18.0,,,,2,29,73,116
1965,2024-02-20 21:00:00,10.9,,27.0,,,,1,28,73,110
1966,2024-02-20 22:00:00,10.3,,27.0,,,,1,28,75,108
1967,2024-02-20 23:00:00,11.5,,21.0,,,,1,28,77,108
1968,2024-02-21 00:00:00,12.6,,13.0,,,,0,28,80,106
1969,2024-02-21 01:00:00,20.4,,9.0,,,,0,27,82,105
1970,2024-02-21 02:00:00,19.8,,9.0,,,,0,27,84,105
1971,2024-02-21 03:00:00,12.3,,6.0,,,,1,27,84,95
1972,2024-02-21 04:00:00,13.9,,5.0,,,,0,26,87,109
1973,2024-02-21 05:00:00,20.6,,4.0,,,,0,26,89,109
1974,2024-02-21 06:00:00,25.7,,2.0,,,,0,26,89,112
1975,2024-02-21 07:00:00,21.8,,7.0,,,,0,26,87,109
1976,2024-02-21 08:00:00,24.0,,16.0,,,,1,28,72,108
1977,2024-02-21 09:00:00,17.7,,23.0,,,,1,30,62,102
1978,2024-02-21 10:00:00,12.8,,31.0,,,,1,32,54,118
1979,2024-02-21 11:00:00,10.2,,,,,,1,33,47,130
1980,2024-02-21 12:00:00,9.2,,22.0,,,,1,34,45,127
1981,2024-02-21 13:00:00,9.5,,23.0,,,,1,34,44,142
1982,2024-02-21 14:00:00,8.4,,28.0,,,,2,34,43,147
1983,2024-02-21 15:00:00,13.6,,30.0,,,,1,34,45,155
1984,2024-02-21 16:00:00,17.9,,28.0,,,,1,33,52,174
1985,2024-02-21 17:00:00,14.0,,25.0,,,,2,31,57,151
1986,2024-02-21 18:00:00,16.1,,22.0,,,,1,30,66,138
1987,2024-02-21 19:00:00,19.4,,19.0,,,,1,29,71,120
